user_id,withdrawal_status,signup_date,push_notification_consent_yn,survive_yn,pet_registration_yn,pet_species,pet_breed_detailed,pet_age_months,pet_registered_before_first_purchase_yn,days_to_first_purchase_from_signup,days_to_second_purchase_from_signup,days_to_third_purchase_from_signup,days_from_first_to_second_purchase,days_from_second_to_third_purchase,purchased_feed_yn,purchased_snacks_yn,purchased_supplies_yn,purchased_feed_count,purchased_snacks_count,purchased_supplies_count,purchased_essentials_yn,purchased_essentials_count,pb_purchase_yn,pb_purchase_count,nb_purchase_yn,nb_purchase_count,orders_within_2months_of_first_purchase,first_purchase_month,order_unit_price,first_order_coupon_name,second_order_coupon_name,third_order_coupon_name,weekday_order_count,weekend_order_count,delivery_address,sameday_delivery_orders,dawn_delivery_orders,platform_delivery_orders,first_order_delivery_time_hours,second_order_delivery_time_hours,third_order_delivery_time_hours,average_delivery_time_hours,review_written_yn,review_count
1045422,N,2022. 9. 18. 오후 7:13:41,Y,N,Y,강아지,미니어처 핀셔,34.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,25900.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,그외,,,1.0,45.0,45.0,45.0,45.0,N,0
1023655,N,2022. 8. 23. 오후 12:14:17,N,N,Y,고양이,브리티시 쇼트헤어,28.0,Y,6.0,7.0,31.0,1.0,24.0,N,N,Y,,,3.0,N,,Y,2.0,Y,1.0,3.0,2022. 8. 1. 오전 12:00:00,29433.333333333,"펫프는 지금 창고대방출 중! 뽀너스 8,000원 쿠폰!","가입 축하 5,000원 할인 쿠폰♥",,3.0,,그외,,,2.0,33.0,34.0,24.0,30.333333333,N,0
1039036,N,2022. 9. 11. 오후 3:25:32,N,N,Y,강아지,포메라니안,39.0,Y,11.0,20.0,,9.0,,N,Y,N,,3.0,,N,,Y,2.0,Y,1.0,2.0,2022. 9. 1. 오전 12:00:00,19600.0,"클릭 완료! 뽀너스 8,OOO원 쿠폰♥",,,1.0,,그외,,,1.0,23.0,,23.0,,N,0
1049048,N,2022. 9. 22. 오후 3:54:50,N,N,Y,강아지,말티즈,58.0,Y,0.0,,,,,Y,Y,N,2.0,1.0,,Y,2.0,Y,1.0,Y,2.0,1.0,2022. 9. 1. 오전 12:00:00,13280.0,,,,1.0,,그외,,,1.0,46.0,46.0,46.0,46.0,N,0
1035484,N,2022. 9. 6. 오전 9:30:59,N,N,Y,강아지,말티즈,107.0,Y,0.0,,,,,N,Y,Y,,2.0,4.0,Y,1.0,Y,2.0,Y,4.0,1.0,2022. 9. 1. 오전 12:00:00,190800.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,31.0,31.0,31.0,31.0,N,0
1033503,N,2022. 9. 4. 오전 5:28:09,N,N,N,등록없음,등록없음,,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1012749,N,2022. 8. 12. 오후 12:39:02,Y,N,Y,고양이,코리안 쇼트헤어,85.0,Y,0.0,,,,,N,N,Y,,,2.0,Y,2.0,Y,2.0,N,,1.0,2022. 8. 1. 오전 12:00:00,59800.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,99.0,99.0,99.0,99.0,N,0
1056829,N,2022. 10. 1. 오전 11:45:23,Y,N,Y,고양이,세상에 하나뿐인 믹스,126.0,Y,1.0,15.0,,14.0,,N,Y,N,,1.0,,N,,Y,1.0,N,,2.0,2022. 10. 1. 오전 12:00:00,15350.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,그외,,,1.0,48.0,,48.0,,N,0
1052272,N,2022. 9. 26. 오후 12:37:06,Y,N,Y,강아지,푸들,122.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1026578,N,2022. 8. 27. 오전 9:07:19,Y,N,Y,강아지,치와와,154.0,Y,0.0,49.0,,49.0,,Y,Y,Y,1.0,1.0,2.0,Y,1.0,Y,1.0,Y,3.0,2.0,2022. 8. 1. 오전 12:00:00,168040.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,그외,,,1.0,51.0,,51.0,,Y,4
1045556,N,2022. 9. 18. 오후 9:07:43,Y,N,Y,고양이,먼치킨,8.0,Y,0.0,40.0,,40.0,,N,N,Y,,,7.0,N,,N,,Y,7.0,2.0,2022. 9. 1. 오전 12:00:00,17900.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,그외,,,1.0,44.0,,44.0,,N,0
1062746,N,2022. 10. 7. 오전 7:15:34,Y,N,Y,고양이,먼치킨,8.0,Y,27.0,,,,,N,N,Y,,,2.0,N,,N,,Y,2.0,1.0,2022. 11. 1. 오전 12:00:00,34400.0,,,,1.0,,그외,,,1.0,45.0,45.0,45.0,45.0,N,0
1056385,N,2022. 9. 30. 오후 9:34:40,Y,N,Y,고양이,코리안 쇼트헤어,2.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1030461,Y,2022. 8. 31. 오후 7:53:35,N,N,Y,강아지,그레이트 데인,34.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1037134,N,2022. 9. 8. 오후 1:25:45,N,N,Y,강아지,그레이 하운드,34.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1028166,N,2022. 8. 29. 오전 10:13:51,N,N,Y,고양이,터키시 앙고라,34.0,Y,0.0,,,,,N,Y,Y,,1.0,1.0,N,,N,,Y,2.0,1.0,2022. 8. 1. 오전 12:00:00,38900.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,30.0,30.0,30.0,30.0,N,0
1031484,N,2022. 9. 1. 오후 8:39:07,Y,N,Y,강아지,푸들,86.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,74000.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,42.0,42.0,42.0,42.0,N,0
1056950,N,2022. 10. 1. 오후 2:06:39,Y,N,Y,강아지,포메라니안,148.0,Y,0.0,,,,,N,Y,Y,,2.0,2.0,N,,Y,1.0,Y,3.0,1.0,2022. 10. 1. 오전 12:00:00,20300.0,[펫프렌즈xKT엠모바일] 1만원 스페셜 쿠폰!,,,,1.0,그외,,,1.0,69.0,69.0,69.0,69.0,N,0
1032211,N,2022. 9. 2. 오후 4:26:22,N,N,Y,고양이,페르시안,121.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1035600,N,2022. 9. 6. 오후 12:24:40,N,N,Y,고양이,코리안 쇼트헤어,60.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1037477,N,2022. 9. 9. 오전 12:33:39,Y,N,Y,강아지,닥스훈트,29.0,Y,9.0,56.0,,47.0,,N,Y,Y,,3.0,1.0,N,,Y,1.0,Y,3.0,2.0,2022. 9. 1. 오전 12:00:00,48560.0,"클릭 완료! 뽀너스 5,OOO원 쿠폰♥",,,,1.0,그외,,,1.0,63.0,,63.0,,N,0
1049227,N,2022. 9. 22. 오후 7:48:30,N,Y,Y,고양이,코리안 쇼트헤어,2.0,Y,2.0,19.0,30.0,17.0,11.0,N,Y,Y,,2.0,8.0,Y,3.0,Y,5.0,Y,5.0,5.0,2022. 9. 1. 오전 12:00:00,75466.666666667,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰","펫프와 '콩닥콩닥'사이만 드리는 1,OOO원 쿠폰",1.0,2.0,그외,,,3.0,36.0,18.0,70.0,41.333333333,N,0
1024192,N,2022. 8. 23. 오후 11:10:53,N,N,Y,고양이,코리안 쇼트헤어,65.0,Y,1.0,,,,,Y,Y,Y,1.0,2.0,1.0,Y,1.0,N,,Y,4.0,1.0,2022. 8. 1. 오전 12:00:00,30120.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,16.0,16.0,16.0,16.0,N,0
1026580,N,2022. 8. 27. 오전 9:08:31,N,N,Y,강아지,보스턴 테리어,84.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1039102,N,2022. 9. 11. 오후 4:47:26,Y,N,Y,강아지,골든 두들,34.0,Y,0.0,,,,,N,N,Y,,,1.0,N,,Y,1.0,N,,1.0,2022. 9. 1. 오전 12:00:00,16900.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,그외,,,1.0,72.0,72.0,72.0,72.0,N,0
1032741,N,2022. 9. 3. 오전 9:43:23,N,N,Y,고양이,코리안 쇼트헤어,78.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1038921,N,2022. 9. 11. 오전 11:59:27,Y,N,Y,고양이,러시안 블루,94.0,Y,0.0,,,,,N,Y,N,,2.0,,N,,N,,Y,2.0,1.0,2022. 9. 1. 오전 12:00:00,17400.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,그외,,,1.0,75.0,75.0,75.0,75.0,N,0
1017868,N,2022. 8. 17. 오후 12:37:58,N,N,Y,고양이,세상에 하나뿐인 믹스,12.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1028268,N,2022. 8. 29. 오후 1:02:02,Y,N,Y,강아지,세상에 하나뿐인 믹스,53.0,Y,0.0,36.0,,36.0,,N,Y,Y,,2.0,1.0,N,,Y,1.0,Y,2.0,2.0,2022. 8. 1. 오전 12:00:00,50200.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,27.0,,27.0,,Y,3
1059177,N,2022. 10. 3. 오후 5:30:11,N,N,Y,강아지,포메라니안,32.0,Y,0.0,,,,,Y,Y,N,2.0,2.0,,Y,2.0,N,,Y,4.0,1.0,2022. 10. 1. 오전 12:00:00,31000.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,,,,,N,0
1014563,N,2022. 8. 14. 오후 12:12:53,Y,N,N,등록없음,등록없음,,N,46.0,78.0,88.0,32.0,10.0,N,N,Y,,,4.0,Y,3.0,Y,2.0,Y,2.0,3.0,2022. 9. 1. 오전 12:00:00,49013.333333333,"9월 창고대방출 기념 특별 선물! 8,000원 쿠폰!","[ONLY 심쿵팸] ♥내 새꾸 곳간 채워줄 8,OOO원 할인권♥",,3.0,,그외,,,3.0,14.0,46.0,42.0,34.0,N,0
1063158,N,2022. 10. 7. 오후 4:16:50,Y,N,Y,강아지,포메라니안,6.0,Y,7.0,,,,,Y,Y,Y,1.0,2.0,1.0,Y,1.0,Y,1.0,Y,3.0,1.0,2022. 10. 1. 오전 12:00:00,26500.0,"예비 심쿵팸님을 위한, 가입 축하 5,OOO원 쿠폰♥",,,1.0,,그외,,,1.0,24.0,24.0,24.0,24.0,N,0
1061037,N,2022. 10. 5. 오후 12:45:49,Y,N,Y,고양이,스코티시 폴드,22.0,Y,11.0,,,,,N,N,Y,,,2.0,Y,1.0,Y,2.0,N,,1.0,2022. 10. 1. 오전 12:00:00,15290.0,"클릭 완료! 뽀너스 5,OOO원 쿠폰♥",,,,1.0,그외,,,1.0,47.0,47.0,47.0,47.0,N,0
1056952,N,2022. 10. 1. 오후 2:07:53,Y,N,Y,고양이,랙돌,3.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1037697,N,2022. 9. 9. 오후 1:02:52,Y,N,Y,고양이,코리안 쇼트헤어,3.0,Y,18.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,48280.0,"9월 창고대방출 기념 특별 선물! 8,000원 쿠폰!",,,1.0,,그외,,,1.0,38.0,38.0,38.0,38.0,N,0
1037641,N,2022. 9. 9. 오전 11:18:27,Y,N,Y,고양이,러시안 블루,34.0,Y,0.0,,,,,N,N,Y,,,2.0,Y,1.0,Y,1.0,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,51900.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,100.0,100.0,100.0,100.0,N,0
1019194,N,2022. 8. 18. 오후 5:34:56,N,N,Y,강아지,닥스훈트,118.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1055216,N,2022. 9. 29. 오후 5:30:59,N,N,Y,강아지,푸들,20.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1035317,N,2022. 9. 6. 오전 12:18:05,Y,N,Y,고양이,세상에 하나뿐인 믹스,2.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1017243,N,2022. 8. 16. 오후 8:01:40,Y,N,Y,고양이,기타,8.0,Y,2.0,18.0,53.0,16.0,35.0,Y,Y,Y,2.0,2.0,5.0,Y,5.0,Y,3.0,Y,6.0,3.0,2022. 8. 1. 오전 12:00:00,56799.666666667,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰",,1.0,2.0,그외,,,3.0,31.0,50.0,62.0,47.666666667,Y,9
1031053,N,2022. 9. 1. 오후 12:09:41,Y,N,Y,강아지,포메라니안,44.0,Y,0.0,63.0,,63.0,,N,N,Y,,,1.0,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,43000.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,27.0,,27.0,,N,0
1051826,N,2022. 9. 25. 오후 10:27:42,Y,N,Y,고양이,먼치킨,62.0,Y,47.0,,,,,N,N,Y,,,1.0,Y,1.0,Y,1.0,N,,1.0,2022. 11. 1. 오전 12:00:00,32400.0,"펫프와 처음인 집사님께 드리는 8,OOO원 쿠폰♥",,,1.0,,그외,,,1.0,15.0,15.0,15.0,15.0,N,0
1040600,N,2022. 9. 13. 오후 12:58:46,Y,N,Y,강아지,닥스훈트,18.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1023512,N,2022. 8. 23. 오전 9:31:59,Y,N,Y,고양이,코리안 쇼트헤어,30.0,Y,1.0,,,,,N,Y,Y,,2.0,1.0,N,,N,,Y,3.0,1.0,2022. 8. 1. 오전 12:00:00,33170.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,32.0,32.0,32.0,32.0,N,0
1034840,N,2022. 9. 5. 오후 3:04:46,Y,N,Y,고양이,코리안 쇼트헤어,51.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1019889,N,2022. 8. 19. 오후 12:50:51,Y,N,Y,고양이,기타,24.0,Y,0.0,,,,,N,Y,Y,,3.0,1.0,N,,N,,Y,4.0,1.0,2022. 8. 1. 오전 12:00:00,31540.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,71.0,71.0,71.0,71.0,N,0
1025768,N,2022. 8. 26. 오전 1:37:25,N,N,Y,고양이,랙돌,47.0,Y,11.0,,,,,Y,Y,Y,7.0,4.0,1.0,Y,8.0,Y,5.0,Y,7.0,1.0,2022. 9. 1. 오전 12:00:00,17100.0,"클릭 완료! 뽀너스 5,OOO원 쿠폰♥",,,1.0,,그외,,,1.0,25.0,25.0,25.0,25.0,N,0
1033581,N,2022. 9. 4. 오전 9:16:01,N,N,Y,고양이,아비시니안,34.0,Y,0.0,,,,,N,N,Y,,,2.0,N,,Y,1.0,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,33000.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,그외,,,1.0,29.0,29.0,29.0,29.0,N,0
1021007,N,2022. 8. 20. 오후 5:02:34,Y,N,Y,고양이,코리안 쇼트헤어,19.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 8. 1. 오전 12:00:00,65000.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,그외,,,1.0,43.0,43.0,43.0,43.0,N,0
1023534,N,2022. 8. 23. 오전 10:04:49,N,N,Y,강아지,푸들,79.0,Y,0.0,28.0,,28.0,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,2.0,2022. 8. 1. 오전 12:00:00,64000.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,34.0,,34.0,,N,0
1045101,N,2022. 9. 18. 오후 2:25:51,Y,N,Y,고양이,아메리칸 쇼트헤어,5.0,Y,54.0,,,,,Y,N,N,2.0,,,Y,2.0,N,,Y,2.0,1.0,2022. 11. 1. 오전 12:00:00,25060.0,"펫프와 처음인 집사님께 드리는 8,OOO원 쿠폰♥",,,1.0,,그외,,,1.0,,,,,N,0
1012599,N,2022. 8. 12. 오전 9:18:14,N,N,Y,고양이,스코티시 폴드,35.0,Y,0.0,50.0,,50.0,,N,Y,Y,,2.0,1.0,N,,Y,3.0,N,,2.0,2022. 8. 1. 오전 12:00:00,20000.0,,,,1.0,,그외,,,1.0,103.0,,103.0,,Y,1
1024176,N,2022. 8. 23. 오후 10:50:47,Y,N,Y,고양이,코리안 쇼트헤어,19.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1057900,N,2022. 10. 2. 오후 2:23:02,N,N,Y,강아지,푸들,5.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1061051,N,2022. 10. 5. 오후 12:57:18,N,N,Y,강아지,푸들,5.0,Y,0.0,,,,,N,N,Y,,,1.0,N,,N,,Y,1.0,1.0,2022. 10. 1. 오전 12:00:00,22000.0,[펫프렌즈xKT엠모바일] 1만원 스페셜 쿠폰!,,,1.0,,그외,,,1.0,27.0,27.0,27.0,27.0,N,0
1022174,N,2022. 8. 21. 오후 9:02:00,Y,N,Y,고양이,페르시안,274.0,Y,0.0,41.0,72.0,41.0,31.0,N,Y,Y,,25.0,1.0,Y,1.0,Y,3.0,Y,23.0,2.0,2022. 8. 1. 오전 12:00:00,32319.0,"가입 축하 5,000원 할인 쿠폰♥",,"펫프와 '몽글몽글'사이만 드리는 1,OOO원 쿠폰",1.0,2.0,그외,,,3.0,42.0,,43.0,,Y,1
1041553,N,2022. 9. 14. 오후 12:03:50,Y,Y,Y,고양이,코리안 쇼트헤어,5.0,Y,0.0,0.0,1.0,0.0,1.0,N,Y,Y,,2.0,6.0,N,,Y,7.0,Y,1.0,4.0,2022. 9. 1. 오전 12:00:00,144116.666666667,"가입 축하 5,000원 할인 쿠폰♥",친구 초대 이벤트 쿠폰,,3.0,,그외,,,3.0,46.0,23.0,25.0,31.333333333,Y,6
1038639,N,2022. 9. 10. 오후 9:44:43,Y,N,Y,강아지,포메라니안,6.0,Y,0.0,17.0,37.0,17.0,20.0,Y,N,Y,1.0,,4.0,Y,1.0,N,,Y,5.0,3.0,2022. 9. 1. 오전 12:00:00,28000.0,"가입 축하 5,000원 할인 쿠폰♥","[ONLY 심쿵팸] ♥가족이 되어주셔서 감사해요♥  8,OOO원 쿠폰",,2.0,1.0,그외,,,3.0,90.0,25.0,34.0,49.666666667,N,0
1043177,N,2022. 9. 16. 오전 8:16:22,Y,N,Y,강아지,포메라니안,25.0,Y,0.0,,,,,N,N,Y,,,1.0,N,,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,22700.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,,32.0,32.0,32.0,32.0,N,0
1013616,N,2022. 8. 13. 오전 11:44:39,Y,N,Y,강아지,고든 세터,34.0,Y,0.0,4.0,,4.0,,N,N,Y,,,1.0,N,,Y,1.0,N,,2.0,2022. 8. 1. 오전 12:00:00,52300.0,[펫프파트너스#5] 이승은님이 드리는 1만원 첫 구매 쿠폰!,,,,1.0,그외,,,1.0,75.0,,75.0,,N,0
1021012,N,2022. 8. 20. 오후 5:07:08,N,N,Y,고양이,기타,90.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1022431,N,2022. 8. 22. 오전 4:34:52,Y,N,Y,강아지,푸들,6.0,Y,21.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,25900.0,"더 풍성한 한가위를 위한 특별 선물! 8,000원 쿠폰!",,,1.0,,그외,,,1.0,23.0,23.0,23.0,23.0,N,0
1023263,N,2022. 8. 22. 오후 11:07:49,Y,Y,Y,고양이,코랏,68.0,Y,9.0,39.0,44.0,30.0,5.0,Y,Y,Y,2.0,1.0,1.0,Y,3.0,Y,1.0,Y,3.0,3.0,2022. 8. 1. 오전 12:00:00,26128.666666667,"펫프는 지금 창고대방출 중! 뽀너스 8,000원 쿠폰!","[ONLY 심쿵팸] ♥내 새꾸 곳간 채워줄 8,OOO원 할인권♥",,3.0,,그외,,,3.0,20.0,26.0,22.0,22.666666667,Y,3
1054713,N,2022. 9. 29. 오전 7:07:06,N,N,Y,고양이,셀커크 렉스,6.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1028708,N,2022. 8. 29. 오후 9:13:53,Y,Y,N,등록없음,등록없음,,N,2.0,3.0,21.0,1.0,18.0,N,Y,Y,,3.0,5.0,Y,1.0,Y,4.0,Y,4.0,7.0,2022. 8. 1. 오전 12:00:00,24130.0,"가입 축하 5,000원 할인 쿠폰♥",,,3.0,,그외,,,3.0,28.0,41.0,24.0,31.0,N,0
1029188,N,2022. 8. 30. 오후 1:58:48,Y,N,N,등록없음,등록없음,,N,2.0,18.0,,16.0,,N,N,Y,,,3.0,Y,2.0,Y,2.0,Y,1.0,2.0,2022. 9. 1. 오전 12:00:00,45800.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,37.0,,37.0,,N,0
1036235,N,2022. 9. 7. 오전 5:22:50,N,N,Y,강아지,세상에 하나뿐인 믹스,16.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,30800.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,32.0,32.0,32.0,32.0,Y,1
1018035,N,2022. 8. 17. 오후 3:10:33,Y,N,Y,고양이,세상에 하나뿐인 믹스,6.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1057751,N,2022. 10. 2. 오후 12:20:16,N,N,Y,강아지,푸들,62.0,Y,0.0,,,,,Y,Y,N,1.0,1.0,,Y,1.0,Y,1.0,Y,1.0,1.0,2022. 10. 1. 오전 12:00:00,31800.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,그외,,,1.0,,,,,N,0
1044433,N,2022. 9. 17. 오후 5:51:16,N,N,Y,고양이,기타,34.0,Y,0.0,,,,,Y,N,N,2.0,,,Y,2.0,N,,Y,2.0,1.0,2022. 9. 1. 오전 12:00:00,82800.0,,,,,1.0,그외,,,1.0,72.0,72.0,72.0,72.0,N,0
1057713,N,2022. 10. 2. 오전 11:32:42,N,N,Y,고양이,세상에 하나뿐인 믹스,84.0,Y,0.0,,,,,Y,N,Y,1.0,,3.0,Y,2.0,Y,1.0,Y,3.0,1.0,2022. 10. 1. 오전 12:00:00,36790.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,그외,,,1.0,,,,,N,0
1014883,N,2022. 8. 14. 오후 5:28:07,N,N,Y,강아지,진돗개,34.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1034170,N,2022. 9. 4. 오후 8:19:18,N,N,Y,고양이,먼치킨,19.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,41900.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,그외,,,1.0,42.0,42.0,42.0,42.0,N,0
1020275,N,2022. 8. 19. 오후 7:41:05,N,N,Y,고양이,코리안 쇼트헤어,84.0,Y,19.0,,,,,N,N,Y,,,2.0,Y,2.0,Y,1.0,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,103370.0,,,,1.0,,그외,,,1.0,16.0,16.0,16.0,16.0,N,0
1060571,N,2022. 10. 4. 오후 10:28:01,Y,N,Y,강아지,세상에 하나뿐인 믹스,99.0,N,0.0,1.0,28.0,1.0,27.0,Y,Y,Y,5.0,4.0,2.0,Y,5.0,Y,2.0,Y,9.0,3.0,2022. 10. 1. 오전 12:00:00,14880.333333333,"예비 심쿵팸님을 위한, 가입 축하 5,OOO원 쿠폰♥",,,3.0,,그외,,,3.0,39.0,18.0,59.0,38.666666667,N,0
1024765,N,2022. 8. 24. 오후 6:57:04,N,N,N,등록없음,등록없음,,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1038187,N,2022. 9. 10. 오전 7:49:47,N,N,Y,강아지,달마시안,73.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,71000.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,그외,,,1.0,105.0,105.0,105.0,105.0,N,0
1060721,N,2022. 10. 5. 오전 1:20:47,Y,N,Y,강아지,말티즈,5.0,Y,13.0,,,,,N,N,Y,,,5.0,Y,1.0,Y,1.0,Y,4.0,1.0,2022. 10. 1. 오전 12:00:00,37990.0,,,,1.0,,그외,,,1.0,21.0,21.0,21.0,21.0,N,0
1021697,N,2022. 8. 21. 오후 12:45:19,N,N,Y,고양이,샴,34.0,Y,0.0,,,,,N,Y,N,,2.0,,N,,N,,Y,2.0,1.0,2022. 8. 1. 오전 12:00:00,45900.0,"가입 축하 5,000원 할인 쿠폰♥",,,,1.0,그외,,,1.0,53.0,53.0,53.0,53.0,N,0
1042833,N,2022. 9. 15. 오후 8:14:05,Y,N,N,등록없음,등록없음,,N,2.0,18.0,,16.0,,N,N,Y,,,1.0,N,,N,,Y,1.0,2.0,2022. 9. 1. 오전 12:00:00,13000.0,,,,,1.0,그외,,,1.0,48.0,,48.0,,N,0
1044208,N,2022. 9. 17. 오후 1:21:27,Y,N,Y,고양이,세상에 하나뿐인 믹스,4.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1047068,N,2022. 9. 20. 오후 12:08:30,Y,Y,Y,강아지,비숑 프리제,4.0,Y,4.0,45.0,46.0,41.0,1.0,Y,Y,Y,1.0,1.0,1.0,Y,1.0,N,,Y,3.0,5.0,2022. 9. 1. 오전 12:00:00,26646.666666667,,"펫프와 '몽글몽글'사이만 드리는 1,OOO원 쿠폰",,1.0,2.0,그외,,,2.0,76.0,30.0,48.0,51.333333333,Y,1
1060710,N,2022. 10. 5. 오전 12:57:51,Y,N,Y,고양이,데본렉스,4.0,Y,0.0,,,,,Y,N,N,3.0,,,Y,3.0,N,,Y,3.0,1.0,2022. 10. 1. 오전 12:00:00,11800.0,,,,1.0,,그외,,,1.0,57.0,57.0,57.0,57.0,N,0
1026435,N,2022. 8. 26. 오후 11:50:06,Y,N,N,등록없음,등록없음,,N,,,,,,,,,,,,,,,,,,,,,,,,,,그외,,,,,,,,N,0
1037115,N,2022. 9. 8. 오후 1:01:50,Y,N,Y,강아지,말티즈,176.0,Y,0.0,,,,,Y,N,N,1.0,,,Y,1.0,N,,Y,1.0,1.0,2022. 9. 1. 오전 12:00:00,23000.0,"가입 축하 5,000원 할인 쿠폰♥",,,1.0,,그외,,,1.0,120.0,120.0,120.0,120.0,N,0
